danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms,names
0.588,0.765,-5.914,0.0518,0.00685,3.23e-05,0.2,0.492,145.988,210JJAa9nJOgNa0YNrsT5g,220878,GODS
0.702,0.454,-9.989,0.0318,0.48,9.99e-05,0.162,0.632,109.973,5pX6KGmqPkBAriqlAJODnY,166068,Got Me Good (Remix)
0.706,0.691,-4.775,0.0633,0.0584,6.99e-05,0.0232,0.632,118.048,7DSAEUvxU8FajXtRloy8M0,200600,Flowers
0.684,0.449,-9.738,0.611,0.869,0,0.0881,0.341,66.165,6Z165JvPnS8PYvGW8oLGLc,157373,Flowers
0.755,0.914,-5.553,0.0368,0.0621,0,0.12,0.969,138.016,1czfrD4LSjHFYHuYkzkrJK,142994,Flowers In The Water
0.687,0.606,-5.92,0.0262,0.178,0.000326,0.083,0.748,80.569,0jpk88zk40MjQ63ljrq7V2,206307,Flower
0.585,0.438,-11.185,0.0596,0.669,6.87e-05,0.147,0.0983,107.003,67P8NxXLKkwdBx6LjzndgR,182254,Flowers
0.843,0.389,-7.669,0.036,0.0316,6.2e-06,0.0982,0.639,123.956,69CrOS7vEHIrhC2ILyEi0s,173134,FLOWER
0.67,0.609,-10.088,0.0333,0.75,6.74e-05,0.227,0.573,127.463,5PbdVk09VHHcvGa0pX86RP,109736,Flowers In Your Hair
0.684,0.449,-9.738,0.611,0.869,0,0.0899,0.341,66.165,2eykhwXDu6k3DqvY0LBInw,157863,Flowers
0.723,0.713,-6.879,0.241,0.495,0,0.513,0.803,143.052,2BzAGK3lEZAQz5cU0Ae1wd,158601,Flowers (Say My Name)
0.558,0.559,-9.222,0.0959,0.371,7.49e-06,0.109,0.62,78.558,7KA4W4McWYRpgf0fWsJZWB,180387,See You Again (feat. Kali Uchis)
0.612,0.28,-8.648,0.0434,0.932,0,0.088,0.387,72.795,0nJW01T7XtvILxQgC5J7Wh,213827,When I Was Your Man
0.178,0.579,-9.137,0.0339,0.374,0.463,0.087,0.0382,108.013,1k56b9w8XDvp7mH5CDU7No,139120,Flower of Scotland
0.821,0.347,-15.346,0.0923,0.817,0.149,0.155,0.0793,105.074,4pkzg9DB6sDxbPYnakbVVd,116571,Flow
0.777,0.442,-5.577,0.0501,0.0198,0.886,0.0897,0.608,134.71,3N6mkE8TVi0z1GYUwGbOop,183040,Flow
0.633,0.931,-0.424,0.228,0.214,0.00398,0.0585,0.566,87.537,2ZWmmrWUgDBcPSLihBMvhg,177292,"Baddadan (feat. IRAH, Flowdan, Trigga & Takura)"
0.62,0.233,-10.388,0.0501,0.968,0,0.118,0.313,59.813,0BEwBflam3FG1sjoVDrCuN,224506,Flowers
0.71,0.717,-9.159,0.0925,0.0336,0.000152,0.103,0.333,124.977,65y5mkU3DM36NRfhsWS0Nh,207360,Flowers (Remix)
0.686,0.606,-5.92,0.0262,0.178,0.000326,0.083,0.748,80.568,4w2lSUBDCLp8Tskl95xNAU,206307,Flower
0.73,0.635,-7.101,0.0462,0.383,1.67e-05,0.176,0.491,95.037,7dZFJ2wo0lCXvm1Sy2hytq,161684,Flowers
0.416,0.0723,-32.674,0.0318,0.994,0.941,0.0875,0.242,150.128,1AaLnnQZRtfv58NQn7bLTe,111633,Flowing
0.32,0.291,-12.972,0.0394,0.963,0.000457,0.102,0.0783,102.281,11Er3qlX9yXQjhvHkmvcBD,230933,"The Flower Duet (From ""Lakmé"")"
0.0878,0.00451,-42.229,0.0474,0.992,0.684,0.119,0.0461,72.95,1x5pftwctKG90ZCLoCIBqn,150000,Flowing
0.325,0.24,-17.338,0.0423,0.832,0,0.709,0.078,175.561,5WphpP2LlqR9ag6TG2oz7M,190667,Flower Of Scotland
0.685,0.772,-5.626,0.0666,0.228,0.000231,0.192,0.427,117.92,3uli9JYrLVTJ9PIW7KZjLH,147458,Flowers (feat. Levka Rey)
0.668,0.837,-4.81,0.0519,0.00379,0.943,0.296,0.0742,127.945,0DRky0I9vrl7UPCQofTXVW,238596,✻H+3+ЯД✻7luCJIo0T6... (Slowed + Reverb)
0.791,0.596,-8.241,0.156,0.306,1.34e-06,0.176,0.55,129.869,01F24uRyIWAkvdUPFpzanr,208869,ITACHI FLOW
0.786,0.362,-11.289,0.1,0.0732,0.393,0.0879,0.565,83.991,5BhdjbSvgGUwf2I2flmf11,274267,Flow
0.798,0.71,-9.021,0.0471,0.394,8.71e-06,0.368,0.798,106.996,3tTKTGpEu08h8N654spHb6,218882,Flow
0.701,0.601,-6.504,0.0748,0.146,0,0.296,0.148,119.923,4kXwkxljWwlA1MqxRQGrwS,159911,FLOWERS
0.0999,0.181,-17.599,0.0424,0.94,0.888,0.105,0.0922,71.277,6IZF8hi9J6EtFDLQqOlSbu,178507,The Flower Garden
0.499,0.207,-12.671,0.029,0.912,0.161,0.0802,0.189,75.036,3IYU2BjHdPyTmuk81fUZXZ,214200,Flowers (feat. Haien Qiu)
0.875,0.518,-8.388,0.0551,0.0638,0.00995,0.125,0.37,126.089,0h3Xy4V4apMraB5NuM8U7Z,213364,Stumblin' In
0.0984,0.17,-21.017,0.0455,0.937,0.791,0.153,0.27,165.189,1OZGnFqEyyglj8BcbZ6H69,41000,Flowers of Hope
0.655,0.539,-7.596,0.08,0.029,0,0.17,0.221,119.914,079mntueS2KWjxVqOHjG70,168126,Flowers Need Rain
0.79,0.594,-8.163,0.209,0.285,1.78e-06,0.17,0.524,129.894,3i3sRJPLEozRXHIndA5VJU,208329,ITACHI FLOW
0.287,0.292,-19.285,0.0541,0.968,0.978,0.09,0.346,145.703,0AQSMyOpBCHCAW0IdO3m01,218293,River Flows in You
0.625,0.311,-13.357,0.035,0.0223,0.186,0.112,0.227,139.945,4sKmxtv6M4UAUFISzfXtIm,152348,Flowers - Drill Beat
0.781,0.426,-9.541,0.0322,0.592,0.571,0.109,0.237,104.981,1gcbDj7nfYolTr09LklGlr,223584,Water Flow
0.644,0.872,-2.435,0.0676,2.54e-05,0.00146,0.141,0.673,127.999,033vo5SJAaHl29XHn9mel8,176191,Flowers (EDM Remix)
0.474,0.238,-19.938,0.0275,0.769,0.962,0.112,0.0399,100.012,5xhIw1TbPzZUz1k92GH3td,157926,Flowfulness
0.615,0.933,-0.761,0.0892,0.00457,0.835,0.701,0.18,172.165,4v43DTptT6aZheUUrACW2K,203721,Flow
0.482,0.968,-6.196,0.0534,0.0706,0.853,0.418,0.234,170.027,6TcTpJT1dvSwrrUTJrJgOj,153176,River Flows in You
0.788,0.775,-3.554,0.093,0.076,0,0.123,0.454,95.104,7fRtruULHGuwC0wNRx1HSa,168520,Flow 2000 - Remix
0.714,0.681,-5.671,0.031,0.0606,5.78e-05,0.11,0.686,113.993,0xknocuUfiYGuW3BW1BDhH,158880,Flower Child
0.542,0.536,-10.221,0.227,0.182,0.00023,0.109,0.146,99.871,2jxB6JRcwnyP5nLXStZJxs,141298,Flowers
0.367,0.036,-20.497,0.0422,0.908,0,0.101,0.346,178.016,10BsQ7gkMNPd5iS35AjpbQ,54000,Healing Incantation
0.454,0.0415,-22.178,0.0315,0.824,0.761,0.111,0.11,73.967,1EoPRePRDBhnZz0uMRjPVY,132261,Flow
0.356,0.935,-2.136,0.0695,0.000428,0.000162,0.167,0.378,158.145,0JwrBnTPWocLijm932rPPH,154232,flowers dressed in blue
0.697,0.751,-8.253,0.0943,0.343,0.00291,0.136,0.305,111.985,4xJgLXFUkIkILn6Z5IHBtD,166607,Flower
0.784,0.451,-11.225,0.0723,0.792,4.09e-05,0.115,0.78,100.303,7ledv9CTjqdwnvHgRmETyZ,138800,Flowers On the Wall
0.496,0.459,-9.654,0.195,0.51,0,0.119,0.36,203.267,2aDAIq3vLuLFUUTOy1aZqY,135294,Anderer Mann
0.743,0.809,-7.924,0.214,0.527,0.632,0.102,0.342,75.035,5RKvst7SDOCTWGlLcF6kSE,155021,Anders
0.743,0.809,-7.924,0.214,0.527,0.632,0.102,0.342,75.035,5TYmnScjaRecWuBqEaA7S5,155021,Anders
0.705,0.676,-4.672,0.0468,0.503,0,0.628,0.701,124.959,627QU4vNG3alCWCK1FMeLK,180253,Hulapalu
0.793,0.85,-6.696,0.0503,0.297,0.0056,0.0527,0.856,115.966,65wKbNqjUTmdyk47Z31Czm,228093,Du hast mich tausendmal belogen
0.758,0.677,-6.598,0.0782,0.456,0,0.0954,0.713,124.998,1FCQEg7wOK9IIBuxx63krr,246213,And We Danced (feat. Ziggy Stardust)
0.868,0.528,-7.096,0.0893,0.471,0,0.188,0.96,95.033,553qBS20vvaxhSq326aOfe,145125,Andere Länder Andere Titten
0.443,0.766,-5.705,0.174,0.193,1.48e-05,0.098,0.17,96.889,021RPNEyabxzhiSQ4qIpbk,221965,Andere Liga
0.671,0.712,-7.815,0.0476,0.429,0,0.103,0.462,113.805,2fuCquhmrzHpu5xcA1ci9x,248440,Under Pressure - Remastered 2011
0.615,0.287,-7.941,0.0335,0.877,0,0.115,0.319,123.008,1s9Iij8FwCbeyxDCBdlz9P,239267,Amoi seg' ma uns wieder
0.324,0.416,-8.92,0.0368,0.262,3.69e-05,0.11,0.151,113.986,2nMeu6UenVvwUktBCpLMK9,236053,Young And Beautiful
0.75,0.577,-6.992,0.0951,0.227,0.149,0.118,0.124,171.967,3ZPwrYgnjLZOXpt7dqdm8Z,160665,Anders
0.793,0.867,-4.919,0.0374,0.216,0,0.296,0.935,126.006,5ehvqNsyDicTBTUTMSB2Ic,186120,I sing a Liad für di
0.692,0.764,-5.233,0.113,0.574,0,0.106,0.564,84.029,5PAAUJTKLT0nCmHUlLdPXb,189686,Andere Welt
0.584,0.446,-7.042,0.028,0.494,0.00783,0.111,0.222,89.302,0wrWxW18WK2MkrfDpRHkyh,185000,Me and the Devil
0.724,0.798,-3.861,0.0621,0.152,0.000548,0.261,0.376,97.025,1YMevwtFMhlwZDExrRyrEA,113821,ANDIJOLA
0.662,0.812,-7.719,0.0451,0.00396,0.763,0.234,0.0977,119.994,1FUUe1VbjWakX9nFfd0Qki,229000,Andalucia
0.553,0.314,-9.624,0.0272,0.763,1.98e-06,0.111,0.224,112.067,6GyBgO7IGH7nBdhbogEYnT,268747,Auf anderen Wegen
0.792,0.511,-6.876,0.0409,0.124,9.04e-05,0.14,0.111,113.983,30QR0ndUdiiMQMA9g1PGCm,168490,"...And to Those I Love, Thanks for Sticking Around"
0.634,0.797,-5.987,0.0402,0.43,0,0.0541,0.787,123.808,6XAhhD4ZbcHoPm7FdcFzbS,207627,Die Gefühle haben Schweigepflicht
0.792,0.329,-12.906,0.0593,0.6,0.857,0.193,0.526,127.02,3ZSqMer9RLSglvi18bWXYV,230500,Sky and Sand
0.63,0.886,-4.615,0.0406,0.011,0,0.0697,0.897,127.96,6dXt4t5jgySnVTeTpT4C0l,240600,Auf uns
0.792,0.579,-9.759,0.313,0.0915,1.26e-06,0.127,0.594,132.055,3uBXhhgrVB5a3FizUGNv52,109064,Up and down
0.709,0.832,-4.578,0.0478,0.403,0,0.0985,0.681,118.027,5ftAdpccCCrY7JK8jOOiHn,227520,Ich liebe das Leben
0.55,0.936,-3.196,0.0716,0.00308,0,0.0856,0.544,94.988,6vHfTLB6nv4zwKgV13Tppe,195813,Anders als die Andern
0.583,0.888,-9.414,0.0349,0.191,4.58e-05,0.0936,0.706,93.206,42qNWdLKCI41S4uzfamhFM,203600,Duvet
0.767,0.331,-10.777,0.0337,0.64,0,0.0681,0.636,113.312,65vdMBskhx3akkG9vQlSH1,149693,And I Love Her - Remastered 2009
0.892,0.529,-8.763,0.167,0.0188,0.00195,0.0858,0.0964,132.009,4YUH6ZxXY9wBJFFojJc7ZE,76364,Anders
0.562,0.539,-8.369,0.127,0.11,2.51e-05,0.122,0.265,120.705,4lzSnLOG22jku5KeUqHQeF,129333,Anders
0.731,0.804,-7.621,0.0473,0.172,0.00028,0.0685,0.957,107.383,7GVUmCP00eSsqc4tzj1sDD,205933,Come and Get Your Love - Single Version
0.64,0.537,-5.452,0.0282,0.0875,9.84e-06,0.11,0.0676,112.868,0fiijtFXDJ9MOVwgSaEQJ5,196188,Don't Give Up On Me
0.655,0.818,-4.852,0.0319,0.000182,0.00399,0.104,0.767,117.956,5JVbvCHX10U2pLa5DEqGav,192790,Safe and Sound
0.658,0.282,-8.282,0.0353,0.433,0,0.0741,0.39,119.757,1cQ3LIkZE68pMSnPhZWXLu,277724,Earned It (Fifty Shades Of Grey)
0.685,0.89,-3.823,0.0534,0.12,0,0.546,0.78,125.02,47owqHZeQ8b5wyPASIN2Np,196467,Zuckerpuppen
0.665,0.662,-6.874,0.271,0.171,0,0.0831,0.381,149.976,0pQr5WsobmdZHnuObT0sc2,238213,Astronaut
0.608,0.759,-5.272,0.169,0.603,0,0.103,0.55,83.887,5FNhlq7JSnm1kisNKeuVAP,189707,Andere Welt
0.681,0.856,-4.161,0.0779,0.472,0,0.278,0.46,124.955,3CXCSDeLa8tmiG84onlQpx,197427,Ja ich will
0.641,0.854,-4.182,0.0385,0.00646,0,0.0806,0.527,129.979,1wvdEyZ0QwNcYdyWXWlte4,245893,Verdammt lang her
0.507,0.455,-9.494,0.2,0.57,0,0.147,0.421,203.679,4Mb3N42h1Cgr2YpQPm9qWV,135294,Anderer Mann
0.315,0.715,-8.072,0.0362,0.00125,7.97e-06,0.0942,0.497,155.925,6Qyc6fS4DsZjB2mRW9DsQs,289533,Iris
0.635,0.392,-9.46,0.0242,0.609,7.8e-05,0.0745,0.455,102.02,4pKTaU9Vm7nC5tC0mxjxfI,240147,"Andante, Andante"
0.815,0.802,-4.63,0.0362,0.25,0,0.0712,0.822,118.048,3eDZt19iMZQ4Qy8aYLGSen,177960,"Anders ist gut (feat. Katharina Hirschberg, Harriet Herbig-Matten, Richard Kreutz, Benjamin Weygand)"
0.811,0.508,-14.865,0.0437,0.281,0,0.0985,0.881,118.049,2eqvKYvhTzE5s237UzFhfZ,168444,Anders ist gut
0.61,0.926,-4.843,0.0479,0.031,0.0012,0.0821,0.861,172.638,62bOmKYxYg7dhrC6gH9vFn,200400,Bye Bye Bye - From Deadpool and Wolverine Soundtrack
0.824,0.47,-5.672,0.178,0.244,0,0.11,0.479,88.986,5Dm1JKBzkWY9z69YfQBZ5f,315291,Andreas Lubitz
0.584,0.717,-5.175,0.0266,0.0194,0.756,0.0739,0.659,140.031,00RLNHc2jkEjUoCUlFgPVT,140643,welcome and goodbye
0.53,0.517,-9.253,0.399,0.387,0,0.176,0.381,137.554,4sMmYKC0ot3GTbl2RzHw7T,326813,And This is Just The Intro
0.684,0.834,-4.524,0.0675,0.0646,0,0.271,0.538,164.02,5A6OHHy73AR5tLxgTc98zz,217667,Black and Yellow
0.64,0.537,-5.452,0.0282,0.0875,9.84e-06,0.11,0.0676,112.868,7c30PyJKQybtADvApQpJdg,196188,Don't Give Up On Me
0.908,0.669,-2.827,0.0738,0.00286,0,0.237,0.662,112.238,7lQ8MOhq6IN2w8EYcFNSUk,290320,Without Me
0.546,0.537,-7.44,0.0268,0.000135,0.287,0.125,0.0923,109.908,4N0fzRX3T7QkOecp3pkWpp,296227,With Or Without You
0.521,0.592,-7.777,0.0304,0.308,0,0.122,0.535,157.969,2plbrEY59IikOBgBGLjaoe,251668,Die With A Smile
0.752,0.488,-7.05,0.0705,0.293,9.2e-06,0.0936,0.533,136.07,6FZDfxM3a3UCqtzo5pxSLZ,201661,Without Me
0.54,0.429,-11.822,0.0285,0.000202,0.355,0.141,0.113,110.171,6ADSaE87h8Y3lccZlBJdXH,295516,With Or Without You
0.662,0.413,-7.357,0.0299,0.213,0,0.134,0.467,93.005,1KMkcUvF7m3SDChDOa7i5L,161385,WITHOUT YOU
0.662,0.858,-4.844,0.0428,0.00163,0,0.0456,0.295,133.993,6Pgkp4qUoTmJIPn7ReaGxL,181673,Without You (feat. Sandro Cavazza)
0.608,0.614,-3.727,0.0285,0.227,4.06e-06,0.157,0.402,127.884,3UN6cIn3VIyg0z1LCuFSum,208133,Without You (feat. Usher)
0.662,0.693,-4.298,0.0698,0.134,0,0.145,0.655,86.009,5Lgcn7u07bHuqbOtXkN62u,252120,With You
0.603,0.407,-11.667,0.0314,0.378,1.15e-06,0.0529,0.166,121.96,0pkIJFV6mviH9dmBYsFwTM,215110,Without You
0.421,0.978,-4.004,0.302,0.0037,0,0.111,0.359,196.921,5uuXtfqM7Wp3idCxyHeOll,203267,With You
0.744,0.514,-6.103,0.0746,0.355,0,0.184,0.449,136.013,6Zc5f20q7sOe1IC1c1jQvZ,228816,Without Me (with Juice WRLD)
0.619,0.63,-6.715,0.0467,0.139,3.72e-05,0.142,0.138,119.956,70H0AMIuTm0brh3hznKvFu,202000,Without You
0.52,0.675,-8.036,0.0535,0.243,0.0298,0.276,0.125,148.134,26VCyPfEWFecgJSq3SrF4o,176757,With A Smile
0.88,0.428,-8.28,0.206,0.149,5.05e-05,0.114,0.333,100.007,7sO5G9EABYOXQKNPNiE9NR,172800,Ric Flair Drip (with Metro Boomin)
0.751,0.597,-6.59,0.125,0.0659,0,0.0881,0.159,123.997,6o4nVtywF4F75RkOcDxrtd,202533,With That (feat. Duke)
0.752,0.488,-7.05,0.0705,0.297,9.11e-06,0.0936,0.533,136.041,5p7ujcrUXASCNwRaWNHR1C,201661,Without Me
0.911,0.644,-3.237,0.061,0.00271,0,0.234,0.665,112.252,2YaiY5Cr8IFv0X0YRZDNzV,290120,Without Me
0.434,0.944,-3.22,0.427,0.00129,3.15e-06,0.797,0.244,160.005,3zadjYfWAkksx6Bqigiwne,210000,WITHOUT YOU
0.167,0.851,-4.039,0.0421,0.0127,0,0.172,0.11,175.426,1OTvWduKQV0MQd2gnGM9He,291360,With Me
0.413,0.42,-6.444,0.0416,0.588,6.39e-05,0.11,0.185,84.126,5Nm9ERjJZ5oyfXZTECKmRt,172724,Stay With Me
0.705,0.515,-9.343,0.0337,0.365,0,0.389,0.803,112.035,2RnPATK99oGOZygnD2GTO6,164107,With A Little Help From My Friends - Remastered 2009
0.432,0.795,-7.016,0.0328,0.0115,0.947,0.0812,0.221,169.988,5nKVY8ddr3VWhuuNn71SvN,112949,with u
0.307,0.43,-11.333,0.0629,0.288,0.000994,0.0988,0.305,145.224,0YZ3J8xzGwLOg4yEgST1YK,312173,With A Little Help From My Friends
0.745,0.642,-6.257,0.287,0.0204,0,0.0658,0.226,179.974,1lOe9qE0vR9zwWQAOk6CoO,131240,Ransom
0.415,0.533,-8.445,0.0308,0.0037,0.000732,0.176,0.126,138.929,2cJDsHTLgDQvf5G73RCNX5,278440,With Arms Wide Open
0.527,0.415,-11.451,0.122,0.457,1.72e-05,0.117,0.515,78.169,1k1Bqnv2R0uJXQN4u6LKYt,125093,Ain't No Sunshine
0.586,0.575,-8.404,0.0372,0.693,0.00022,0.126,0.595,111.948,4r3v5fSWyEoZR7HQVUcYYb,228933,Without You
0.763,0.608,-8.1,0.035,0.262,2.5e-05,0.12,0.394,121.02,4255amV4enzl28KAn16rUO,138013,Are You With Me
0.381,0.186,-15.477,0.029,0.613,2.75e-06,0.0694,0.142,65.058,6MrILERJLA3Jcq0E9poZsp,201000,Without You
0.655,0.469,-6.257,0.0292,0.173,0,0.0956,0.467,92.56,1EHUQesfVKwbthtNcpBi9g,161385,WITHOUT YOU (with Miley Cyrus)
0.575,0.45,-9.306,0.0259,0.531,6.59e-05,0.124,0.263,132.039,5LrN7yUQAzvthd4QujgPFr,242485,Here With Me
0.607,0.417,-12.26,0.0424,0.375,0.042,0.289,0.0687,117.753,55pgkg1qRKPA6fKyPgBm4g,216472,With A Smile - Slowed Down
0.558,0.31,-13.288,0.0787,0.25,0.000146,0.106,0.12,115.037,11WEnIjGTpdzo0CPVqMgVJ,347402,With It // We Did It
0.926,0.517,-6.794,0.184,0.00218,0,0.091,0.284,132.07,0tISnxqgVmxqhVghsTi2Rr,197747,With Them
0.488,0.94,-3.603,0.225,0.0985,0,0.0989,0.787,173.976,0gNmXbG9WieRMVZSMx5Ciq,191320,With You
0.639,0.71,-3.358,0.0479,0.483,2.22e-06,0.219,0.373,136.004,4bw3ZyWA1ui0Adu285NWDl,248906,Without Me - ILLENIUM Remix
0.692,0.651,-8.267,0.0324,0.292,0.00241,0.105,0.706,97.923,0bRXwKfigvpKZUurwqAlEh,254560,Lovely Day
0.96,0.653,-9.293,0.233,0.00211,0,0.325,0.624,112.226,3ykf55mkcUmXotYgdTUdQx,289541,Without Me - Black Eminem Remix
0.269,0.681,-5.51,0.0473,0.0336,0,0.0927,0.0674,85.365,5KW4qNLjWeh7rMbxCfg89N,263880,Without You (with HAYLA)
0.695,0.876,-4.262,0.0553,0.000996,6.89e-06,0.106,0.941,89.954,40rvBMQizxkIqnjPdEWY1v,279213,Down with the Sickness
0.949,0.661,-4.244,0.0572,0.0302,0,0.0454,0.76,104.504,3yfqSUWxFvZELEM4PmlwIR,284200,The Real Slim Shady
0.495,0.938,-3.259,0.209,0.126,0,0.0745,0.766,173.973,0ljNasm0NwfnrZgJGoumOC,191098,With You
0.401,0.833,-5.786,0.0749,0.000214,0.69,0.15,0.44,149.737,2uFuJHW1ZW9b6IruX8adLc,164800,Without Me - Hardstyle
0.462,0.00158,-33.636,0.0368,0.995,0.952,0.13,0.107,59.999,2rIv7YBfIHobP9BZ17hLWk,176000,without you
0.702,0.81,-9.467,0.0398,0.246,0.267,0.102,0.269,120.022,6jTbKd7VnhCt5qxyWTdak7,242500,Karibu
0.557,0.533,-6.817,0.0252,0.0492,0,0.205,0.233,143.994,3NLrRZoMF0Lx6zTlYqeIo4,238733,Here Without You
0.477,0.865,-4.462,0.0395,0.00877,4.52e-05,0.271,0.413,120.872,3rBNl0wvV7hVdTTP0feVBU,254920,With Every Heartbeat
0.475,0.476,-5.954,0.0283,0.833,0,0.0982,0.17,147.042,0WqHYUiGuqkC7koA2l5Ou1,174828,without you with me
0.555,0.757,-7.868,0.0601,0.103,1.16e-06,0.0631,0.582,129.607,5dRQUolXAVX3BbCiIxmSsf,221840,Your Love
0.702,0.797,-6.635,0.0557,0.583,0.495,0.179,0.0356,122.011,0xoYZ45fgTfyQYREZPN7Sa,208525,You & Me - Rivo Remix
0.55,0.917,-3.159,0.0638,0.00428,0,0.197,0.601,126.115,6TfBA04WJ3X1d1wXhaCFVT,177827,"You're Gonna Go Far, Kid"
0.329,0.235,-7.699,0.0303,0.918,0,0.137,0.22,171.006,69vToJ9BMbbLlFZo7k7A7B,204326,You Are The Reason
0.532,0.767,-5.509,0.0574,0.00287,0.000513,0.39,0.755,127.361,2SiXAy7TuUkycRVbbWDEpo,210173,You Shook Me All Night Long
0.715,0.655,-6.425,0.137,0.0525,0,0.115,0.531,95.078,5HQVUIKwCEXpe7JIHyY734,207333,"Young, Wild & Free (feat. Bruno Mars)"
0.578,0.654,-12.421,0.0562,0.121,3.62e-06,0.0673,0.621,129.513,0WoFs3EdGOx58yX5BtXvOa,216467,Your Love
0.646,0.668,-5.203,0.0282,0.491,0,0.212,0.64,90.969,5uQ7de4EWjb3rkcFxyEOpu,148318,Belong Together
0.66,0.379,-9.357,0.0543,0.798,0,0.0913,0.0762,124.027,4l0RmWt52FxpVxMNni6i63,170227,you broke me first
0.474,0.365,-5.446,0.0306,0.251,2.02e-06,0.186,0.219,113.207,6fSNK6QlZskYmKTvJnNH5P,159547,You'll Never Walk Alone
0.541,0.959,-2.947,0.0505,0.0663,2.18e-06,0.344,0.812,122.805,0rmGAIH9LNJewFw7nKzZnc,222707,You Give Love A Bad Name
0.332,0.635,-5.653,0.0898,0.159,2.79e-06,0.0599,0.261,186.249,6KI1ZpZWYAJLvmVhCJz65G,201493,You Don't Own Me (feat. G-Eazy)
0.551,0.881,-6.099,0.0542,0.186,0.0791,0.152,0.387,88.036,7zwn1eykZtZ5LODrf7c0tS,153000,You Get Me So High
0.586,0.358,-9.761,0.0308,0.556,0,0.11,0.365,169.925,4nHJcUtNSUVjXRnjdP29Bk,286369,You’re Gonna Go Far
0.574,0.694,-4.697,0.0327,0.00481,0,0.102,0.401,109.85,244AvzGQ4Ksa5637JQu5Gy,168667,You've Got The Love
0.799,0.539,-6.351,0.0421,0.199,1.66e-05,0.165,0.394,136.948,5Z3GHaZ6ec9bsiI5BenrbY,202547,Young Dumb & Broke
0.412,0.876,-6.008,0.472,0.102,0,0.297,0.706,130.21,5Y77SQxEr1eiofPeUTPHxM,273133,You
0.62,0.936,-4.593,0.0308,0.0261,0,0.0679,0.763,97.527,4YwbSZaYeYja8Umyt222Qf,175747,You Can't Hurry Love - 2016 Remaster
0.574,0.121,-14.275,0.0426,0.978,1.04e-06,0.353,0.657,115.165,4cNpO3kF8rqcH8G3huFCJp,82200,you are my sunshine
0.673,0.95,-5.149,0.0488,0.0229,0.0823,0.398,0.563,150.019,09CnYHiZ5jGT1wr1TXJ9Zt,140000,Thank You (Not So Bad)
0.699,0.812,-6.005,0.0377,0.0164,0.000763,0.105,0.662,138.185,4dyx5SzxPPaD8xQIid5Wjj,276693,Young Folks
0.751,0.501,-12.151,0.0551,0.234,0.112,0.0467,0.902,167.057,4o6BgsqLIBViaGVbx5rbRk,190627,You Make My Dreams (Come True)
0.599,0.392,-6.869,0.0257,0.378,0.000107,0.131,0.26,75.066,3W2ZcrRsInZbjWylOi6KhZ,282813,You & Me - Flume Remix
0.721,0.723,-5.201,0.112,0.541,1.54e-06,0.675,0.528,93.976,71zRhP7sfn3zHzYePufcsn,130213,you & i
0.632,0.773,-4.856,0.0346,0.0623,0,0.0885,0.474,130.033,1qrpoAMXodY6895hGKoUpA,231124,You Belong With Me (Taylor’s Version)
0.771,0.671,-5.617,0.0553,0.00929,0,0.0637,0.714,85.026,6RRNNciQGZEXnqk8SQ9yv5,171360,You Need To Calm Down
0.473,0.434,-10.02,0.0257,0.701,0,0.628,0.711,94.814,7ngRS53kqxLcEt9Pythc5d,150000,You Don't Own Me
0.552,0.315,-11.028,0.0299,0.828,5.52e-06,0.101,0.324,128.187,38zsOOcu31XbbYj9BIPUF1,241787,Your Song
0.744,0.396,-13.712,0.057,0.509,0.00319,0.121,0.18,102.969,3CWq0pAKKTWb0K4yiglDc4,277832,You’re Losing Me (From The Vault)
0.407,0.725,-5.346,0.188,0.0141,2.46e-06,0.306,0.247,196.093,57kR5SniQIbsbVoIjjOUDa,247267,You Know You Like It
0.696,0.39,-10.331,0.0616,0.447,1.55e-05,0.125,0.395,120.032,4D7BCuvgdJlYvlX5WlN54t,194207,"You're On Your Own, Kid"
0.735,0.853,-5.109,0.0391,0.0258,0.000289,0.0714,0.698,128.004,3mFxa40cBrV52tHF9xJ740,185742,You Are In My System
0.489,0.482,-9.466,0.0275,0.417,0.00227,0.235,0.33,136.803,4S1VYqwfkLit9mKVY3MXoo,226706,Forever Young
0.713,0.452,-9.638,0.0295,0.841,0.0038,0.105,0.235,102.963,0pdKRp2sUthTPe7RLWpPqQ,218883,You're Somebody Else
0.494,0.632,-6.89,0.0342,0.682,0,0.0869,0.0797,147.873,6Up545NUflOiXo8cEraH49,274693,You Say
0.872,0.572,-7.925,0.0561,0.00302,0.112,0.0862,0.237,124.995,77iE7LcAR6cmYOd19H0FsK,143375,You Will See
0.23,0.357,-6.596,0.0315,0.63,0,0.0886,0.174,114.229,5XQavlXrNHBBvlN4IJqhqW,241067,You Raise Me Up
0.597,0.854,-5.114,0.463,0.0169,0,0.124,0.152,120.276,2iUXsYOEPhVqEBwsqP70rE,203418,Youngblood
0.66,0.68,-8.18,0.0313,0.153,6.7e-06,0.0784,0.671,106.187,2DnJjbjNTV9Nd5NOa1KGba,258411,You're So Vain
0.845,0.541,-9.029,0.0748,0.0586,0.0586,0.149,0.79,117.362,0Zn63G0XTiqXwr1KSmARWz,334600,"You're My Heart, You're My Soul"
