,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,cluster,id,names
957,0.723,0.713,-6.879,0.241,0.495,0.0,0.513,0.803,143.052,158601,5,2BzAGK3lEZAQz5cU0Ae1wd,Flowers (Say My Name)
958,0.558,0.559,-9.222,0.0959,0.371,7.49e-06,0.109,0.62,78.558,180387,0,7KA4W4McWYRpgf0fWsJZWB,See You Again (feat. Kali Uchis)
959,0.612,0.28,-8.648,0.0434,0.932,0.0,0.088,0.387,72.795,213827,2,0nJW01T7XtvILxQgC5J7Wh,When I Was Your Man
960,0.178,0.579,-9.137,0.0339,0.374,0.463,0.087,0.0382,108.013,139120,5,1k56b9w8XDvp7mH5CDU7No,Flower of Scotland
961,0.821,0.347,-15.346,0.0923,0.817,0.149,0.155,0.0793,105.074,116571,4,4pkzg9DB6sDxbPYnakbVVd,Flow
962,0.777,0.442,-5.577,0.0501,0.0198,0.886,0.0897,0.608,134.71,183040,0,3N6mkE8TVi0z1GYUwGbOop,Flow
963,0.633,0.931,-0.424,0.228,0.214,0.00398,0.0585,0.566,87.537,177292,0,2ZWmmrWUgDBcPSLihBMvhg,"Baddadan (feat. IRAH, Flowdan, Trigga & Takura)"
964,0.62,0.233,-10.388,0.0501,0.968,0.0,0.118,0.313,59.813,224506,2,0BEwBflam3FG1sjoVDrCuN,Flowers
965,0.71,0.717,-9.159,0.0925,0.0336,0.000152,0.103,0.333,124.977,207360,0,65y5mkU3DM36NRfhsWS0Nh,Flowers (Remix)
966,0.686,0.606,-5.92,0.0262,0.178,0.000326,0.083,0.748,80.568,206307,0,4w2lSUBDCLp8Tskl95xNAU,Flower
967,0.73,0.635,-7.101,0.0462,0.383,1.67e-05,0.176,0.491,95.037,161684,5,7dZFJ2wo0lCXvm1Sy2hytq,Flowers
968,0.416,0.0723,-32.674,0.0318,0.994,0.941,0.0875,0.242,150.128,111633,4,1AaLnnQZRtfv58NQn7bLTe,Flowing
969,0.32,0.291,-12.972,0.0394,0.963,0.000457,0.102,0.0783,102.281,230933,2,11Er3qlX9yXQjhvHkmvcBD,"The Flower Duet (From ""Lakmé"")"
970,0.0878,0.00451,-42.229,0.0474,0.992,0.684,0.119,0.0461,72.95,150000,5,1x5pftwctKG90ZCLoCIBqn,Flowing
971,0.325,0.24,-17.338,0.0423,0.832,0.0,0.709,0.078,175.561,190667,0,5WphpP2LlqR9ag6TG2oz7M,Flower Of Scotland
972,0.685,0.772,-5.626,0.0666,0.228,0.000231,0.192,0.427,117.92,147458,5,3uli9JYrLVTJ9PIW7KZjLH,Flowers (feat. Levka Rey)
973,0.668,0.837,-4.81,0.0519,0.00379,0.943,0.296,0.0742,127.945,238596,2,0DRky0I9vrl7UPCQofTXVW,✻H+3+ЯД✻7luCJIo0T6... (Slowed + Reverb)
974,0.791,0.596,-8.241,0.156,0.306,1.34e-06,0.176,0.55,129.869,208869,0,01F24uRyIWAkvdUPFpzanr,ITACHI FLOW
975,0.786,0.362,-11.289,0.1,0.0732,0.393,0.0879,0.565,83.991,274267,1,5BhdjbSvgGUwf2I2flmf11,Flow
976,0.798,0.71,-9.021,0.0471,0.394,8.71e-06,0.368,0.798,106.996,218882,2,3tTKTGpEu08h8N654spHb6,Flow
977,0.701,0.601,-6.504,0.0748,0.146,0.0,0.296,0.148,119.923,159911,5,4kXwkxljWwlA1MqxRQGrwS,FLOWERS
978,0.0999,0.181,-17.599,0.0424,0.94,0.888,0.105,0.0922,71.277,178507,0,6IZF8hi9J6EtFDLQqOlSbu,The Flower Garden
979,0.499,0.207,-12.671,0.029,0.912,0.161,0.0802,0.189,75.036,214200,2,3IYU2BjHdPyTmuk81fUZXZ,Flowers (feat. Haien Qiu)
980,0.875,0.518,-8.388,0.0551,0.0638,0.00995,0.125,0.37,126.089,213364,2,0h3Xy4V4apMraB5NuM8U7Z,Stumblin' In
981,0.0984,0.17,-21.017,0.0455,0.937,0.791,0.153,0.27,165.189,41000,4,1OZGnFqEyyglj8BcbZ6H69,Flowers of Hope
982,0.655,0.539,-7.596,0.08,0.029,0.0,0.17,0.221,119.914,168126,5,079mntueS2KWjxVqOHjG70,Flowers Need Rain
983,0.79,0.594,-8.163,0.209,0.285,1.78e-06,0.17,0.524,129.894,208329,0,3i3sRJPLEozRXHIndA5VJU,ITACHI FLOW
984,0.287,0.292,-19.285,0.0541,0.968,0.978,0.09,0.346,145.703,218293,2,0AQSMyOpBCHCAW0IdO3m01,River Flows in You
985,0.625,0.311,-13.357,0.035,0.0223,0.186,0.112,0.227,139.945,152348,5,4sKmxtv6M4UAUFISzfXtIm,Flowers - Drill Beat
986,0.781,0.426,-9.541,0.0322,0.592,0.571,0.109,0.237,104.981,223584,2,1gcbDj7nfYolTr09LklGlr,Water Flow
987,0.644,0.872,-2.435,0.0676,2.54e-05,0.00146,0.141,0.673,127.999,176191,0,033vo5SJAaHl29XHn9mel8,Flowers (EDM Remix)
988,0.474,0.238,-19.938,0.0275,0.769,0.962,0.112,0.0399,100.012,157926,5,5xhIw1TbPzZUz1k92GH3td,Flowfulness
989,0.615,0.933,-0.761,0.0892,0.00457,0.835,0.701,0.18,172.165,203721,0,4v43DTptT6aZheUUrACW2K,Flow
990,0.482,0.968,-6.196,0.0534,0.0706,0.853,0.418,0.234,170.027,153176,5,6TcTpJT1dvSwrrUTJrJgOj,River Flows in You
991,0.788,0.775,-3.554,0.093,0.076,0.0,0.123,0.454,95.104,168520,5,7fRtruULHGuwC0wNRx1HSa,Flow 2000 - Remix
992,0.714,0.681,-5.671,0.031,0.0606,5.78e-05,0.11,0.686,113.993,158880,5,0xknocuUfiYGuW3BW1BDhH,Flower Child
993,0.542,0.536,-10.221,0.227,0.182,0.00023,0.109,0.146,99.871,141298,5,2jxB6JRcwnyP5nLXStZJxs,Flowers
994,0.367,0.036,-20.497,0.0422,0.908,0.0,0.101,0.346,178.016,54000,4,10BsQ7gkMNPd5iS35AjpbQ,Healing Incantation
995,0.454,0.0415,-22.178,0.0315,0.824,0.761,0.111,0.11,73.967,132261,5,1EoPRePRDBhnZz0uMRjPVY,Flow
996,0.356,0.935,-2.136,0.0695,0.000428,0.000162,0.167,0.378,158.145,154232,5,0JwrBnTPWocLijm932rPPH,flowers dressed in blue
997,0.697,0.751,-8.253,0.0943,0.343,0.00291,0.136,0.305,111.985,166607,5,4xJgLXFUkIkILn6Z5IHBtD,Flower
998,0.784,0.451,-11.225,0.0723,0.792,4.09e-05,0.115,0.78,100.303,138800,5,7ledv9CTjqdwnvHgRmETyZ,Flowers On the Wall
999,0.496,0.459,-9.654,0.195,0.51,0.0,0.119,0.36,203.267,135294,5,2aDAIq3vLuLFUUTOy1aZqY,Anderer Mann
1000,0.743,0.809,-7.924,0.214,0.527,0.632,0.102,0.342,75.035,155021,5,5RKvst7SDOCTWGlLcF6kSE,Anders
1001,0.743,0.809,-7.924,0.214,0.527,0.632,0.102,0.342,75.035,155021,5,5TYmnScjaRecWuBqEaA7S5,Anders
1002,0.705,0.676,-4.672,0.0468,0.503,0.0,0.628,0.701,124.959,180253,0,627QU4vNG3alCWCK1FMeLK,Hulapalu
1003,0.793,0.85,-6.696,0.0503,0.297,0.0056,0.0527,0.856,115.966,228093,2,65wKbNqjUTmdyk47Z31Czm,Du hast mich tausendmal belogen
1004,0.758,0.677,-6.598,0.0782,0.456,0.0,0.0954,0.713,124.998,246213,2,1FCQEg7wOK9IIBuxx63krr,And We Danced (feat. Ziggy Stardust)
1005,0.868,0.528,-7.096,0.0893,0.471,0.0,0.188,0.96,95.033,145125,5,553qBS20vvaxhSq326aOfe,Andere Länder Andere Titten
1006,0.443,0.766,-5.705,0.174,0.193,1.48e-05,0.098,0.17,96.889,221965,2,021RPNEyabxzhiSQ4qIpbk,Andere Liga
1007,0.671,0.712,-7.815,0.0476,0.429,0.0,0.103,0.462,113.805,248440,2,2fuCquhmrzHpu5xcA1ci9x,Under Pressure - Remastered 2011
1008,0.615,0.287,-7.941,0.0335,0.877,0.0,0.115,0.319,123.008,239267,2,1s9Iij8FwCbeyxDCBdlz9P,Amoi seg' ma uns wieder
1009,0.324,0.416,-8.92,0.0368,0.262,3.69e-05,0.11,0.151,113.986,236053,2,2nMeu6UenVvwUktBCpLMK9,Young And Beautiful
1010,0.75,0.577,-6.992,0.0951,0.227,0.149,0.118,0.124,171.967,160665,5,3ZPwrYgnjLZOXpt7dqdm8Z,Anders
1011,0.793,0.867,-4.919,0.0374,0.216,0.0,0.296,0.935,126.006,186120,0,5ehvqNsyDicTBTUTMSB2Ic,I sing a Liad für di
1012,0.692,0.764,-5.233,0.113,0.574,0.0,0.106,0.564,84.029,189686,0,5PAAUJTKLT0nCmHUlLdPXb,Andere Welt
1013,0.584,0.446,-7.042,0.028,0.494,0.00783,0.111,0.222,89.302,185000,0,0wrWxW18WK2MkrfDpRHkyh,Me and the Devil
1014,0.724,0.798,-3.861,0.0621,0.152,0.000548,0.261,0.376,97.025,113821,4,1YMevwtFMhlwZDExrRyrEA,ANDIJOLA
1015,0.662,0.812,-7.719,0.0451,0.00396,0.763,0.234,0.0977,119.994,229000,2,1FUUe1VbjWakX9nFfd0Qki,Andalucia
1016,0.553,0.314,-9.624,0.0272,0.763,1.98e-06,0.111,0.224,112.067,268747,1,6GyBgO7IGH7nBdhbogEYnT,Auf anderen Wegen
1017,0.792,0.511,-6.876,0.0409,0.124,9.04e-05,0.14,0.111,113.983,168490,5,30QR0ndUdiiMQMA9g1PGCm,"...And to Those I Love, Thanks for Sticking Around"
1018,0.634,0.797,-5.987,0.0402,0.43,0.0,0.0541,0.787,123.808,207627,0,6XAhhD4ZbcHoPm7FdcFzbS,Die Gefühle haben Schweigepflicht
1019,0.792,0.329,-12.906,0.0593,0.6,0.857,0.193,0.526,127.02,230500,2,3ZSqMer9RLSglvi18bWXYV,Sky and Sand
1020,0.63,0.886,-4.615,0.0406,0.011,0.0,0.0697,0.897,127.96,240600,2,6dXt4t5jgySnVTeTpT4C0l,Auf uns
1021,0.792,0.579,-9.759,0.313,0.0915,1.26e-06,0.127,0.594,132.055,109064,4,3uBXhhgrVB5a3FizUGNv52,Up and down
1022,0.709,0.832,-4.578,0.0478,0.403,0.0,0.0985,0.681,118.027,227520,2,5ftAdpccCCrY7JK8jOOiHn,Ich liebe das Leben
1023,0.55,0.936,-3.196,0.0716,0.00308,0.0,0.0856,0.544,94.988,195813,0,6vHfTLB6nv4zwKgV13Tppe,Anders als die Andern
1024,0.583,0.888,-9.414,0.0349,0.191,4.58e-05,0.0936,0.706,93.206,203600,0,42qNWdLKCI41S4uzfamhFM,Duvet
1025,0.767,0.331,-10.777,0.0337,0.64,0.0,0.0681,0.636,113.312,149693,5,65vdMBskhx3akkG9vQlSH1,And I Love Her - Remastered 2009
1026,0.892,0.529,-8.763,0.167,0.0188,0.00195,0.0858,0.0964,132.009,76364,4,4YUH6ZxXY9wBJFFojJc7ZE,Anders
1027,0.562,0.539,-8.369,0.127,0.11,2.51e-05,0.122,0.265,120.705,129333,5,4lzSnLOG22jku5KeUqHQeF,Anders
1028,0.731,0.804,-7.621,0.0473,0.172,0.00028,0.0685,0.957,107.383,205933,0,7GVUmCP00eSsqc4tzj1sDD,Come and Get Your Love - Single Version
1029,0.64,0.537,-5.452,0.0282,0.0875,9.84e-06,0.11,0.0676,112.868,196188,0,0fiijtFXDJ9MOVwgSaEQJ5,Don't Give Up On Me
1030,0.655,0.818,-4.852,0.0319,0.000182,0.00399,0.104,0.767,117.956,192790,0,5JVbvCHX10U2pLa5DEqGav,Safe and Sound
1031,0.658,0.282,-8.282,0.0353,0.433,0.0,0.0741,0.39,119.757,277724,1,1cQ3LIkZE68pMSnPhZWXLu,Earned It (Fifty Shades Of Grey)
1032,0.685,0.89,-3.823,0.0534,0.12,0.0,0.546,0.78,125.02,196467,0,47owqHZeQ8b5wyPASIN2Np,Zuckerpuppen
1033,0.665,0.662,-6.874,0.271,0.171,0.0,0.0831,0.381,149.976,238213,2,0pQr5WsobmdZHnuObT0sc2,Astronaut
1034,0.608,0.759,-5.272,0.169,0.603,0.0,0.103,0.55,83.887,189707,0,5FNhlq7JSnm1kisNKeuVAP,Andere Welt
1035,0.681,0.856,-4.161,0.0779,0.472,0.0,0.278,0.46,124.955,197427,0,3CXCSDeLa8tmiG84onlQpx,Ja ich will
1036,0.641,0.854,-4.182,0.0385,0.00646,0.0,0.0806,0.527,129.979,245893,2,1wvdEyZ0QwNcYdyWXWlte4,Verdammt lang her
1037,0.507,0.455,-9.494,0.2,0.57,0.0,0.147,0.421,203.679,135294,5,4Mb3N42h1Cgr2YpQPm9qWV,Anderer Mann
1038,0.315,0.715,-8.072,0.0362,0.00125,7.97e-06,0.0942,0.497,155.925,289533,1,6Qyc6fS4DsZjB2mRW9DsQs,Iris
1039,0.635,0.392,-9.46,0.0242,0.609,7.8e-05,0.0745,0.455,102.02,240147,2,4pKTaU9Vm7nC5tC0mxjxfI,"Andante, Andante"
1040,0.815,0.802,-4.63,0.0362,0.25,0.0,0.0712,0.822,118.048,177960,0,3eDZt19iMZQ4Qy8aYLGSen,"Anders ist gut (feat. Katharina Hirschberg, Harriet Herbig-Matten, Richard Kreutz, Benjamin Weygand)"
1041,0.811,0.508,-14.865,0.0437,0.281,0.0,0.0985,0.881,118.049,168444,5,2eqvKYvhTzE5s237UzFhfZ,Anders ist gut
1042,0.61,0.926,-4.843,0.0479,0.031,0.0012,0.0821,0.861,172.638,200400,0,62bOmKYxYg7dhrC6gH9vFn,Bye Bye Bye - From Deadpool and Wolverine Soundtrack
1043,0.824,0.47,-5.672,0.178,0.244,0.0,0.11,0.479,88.986,315291,1,5Dm1JKBzkWY9z69YfQBZ5f,Andreas Lubitz
1044,0.584,0.717,-5.175,0.0266,0.0194,0.756,0.0739,0.659,140.031,140643,5,00RLNHc2jkEjUoCUlFgPVT,welcome and goodbye
1045,0.53,0.517,-9.253,0.399,0.387,0.0,0.176,0.381,137.554,326813,1,4sMmYKC0ot3GTbl2RzHw7T,And This is Just The Intro
1046,0.684,0.834,-4.524,0.0675,0.0646,0.0,0.271,0.538,164.02,217667,2,5A6OHHy73AR5tLxgTc98zz,Black and Yellow
1047,0.64,0.537,-5.452,0.0282,0.0875,9.84e-06,0.11,0.0676,112.868,196188,0,7c30PyJKQybtADvApQpJdg,Don't Give Up On Me
1048,0.908,0.669,-2.827,0.0738,0.00286,0.0,0.237,0.662,112.238,290320,1,7lQ8MOhq6IN2w8EYcFNSUk,Without Me
1049,0.546,0.537,-7.44,0.0268,0.000135,0.287,0.125,0.0923,109.908,296227,1,4N0fzRX3T7QkOecp3pkWpp,With Or Without You
1050,0.521,0.592,-7.777,0.0304,0.308,0.0,0.122,0.535,157.969,251668,2,2plbrEY59IikOBgBGLjaoe,Die With A Smile
1051,0.752,0.488,-7.05,0.0705,0.293,9.2e-06,0.0936,0.533,136.07,201661,0,6FZDfxM3a3UCqtzo5pxSLZ,Without Me
1052,0.54,0.429,-11.822,0.0285,0.000202,0.355,0.141,0.113,110.171,295516,1,6ADSaE87h8Y3lccZlBJdXH,With Or Without You
1053,0.662,0.413,-7.357,0.0299,0.213,0.0,0.134,0.467,93.005,161385,5,1KMkcUvF7m3SDChDOa7i5L,WITHOUT YOU
1054,0.662,0.858,-4.844,0.0428,0.00163,0.0,0.0456,0.295,133.993,181673,0,6Pgkp4qUoTmJIPn7ReaGxL,Without You (feat. Sandro Cavazza)
1055,0.608,0.614,-3.727,0.0285,0.227,4.06e-06,0.157,0.402,127.884,208133,0,3UN6cIn3VIyg0z1LCuFSum,Without You (feat. Usher)
1056,0.662,0.693,-4.298,0.0698,0.134,0.0,0.145,0.655,86.009,252120,2,5Lgcn7u07bHuqbOtXkN62u,With You
1057,0.603,0.407,-11.667,0.0314,0.378,1.15e-06,0.0529,0.166,121.96,215110,2,0pkIJFV6mviH9dmBYsFwTM,Without You
1058,0.421,0.978,-4.004,0.302,0.0037,0.0,0.111,0.359,196.921,203267,0,5uuXtfqM7Wp3idCxyHeOll,With You
1059,0.744,0.514,-6.103,0.0746,0.355,0.0,0.184,0.449,136.013,228816,2,6Zc5f20q7sOe1IC1c1jQvZ,Without Me (with Juice WRLD)
1060,0.619,0.63,-6.715,0.0467,0.139,3.72e-05,0.142,0.138,119.956,202000,0,70H0AMIuTm0brh3hznKvFu,Without You
1061,0.52,0.675,-8.036,0.0535,0.243,0.0298,0.276,0.125,148.134,176757,0,26VCyPfEWFecgJSq3SrF4o,With A Smile
1062,0.88,0.428,-8.28,0.206,0.149,5.05e-05,0.114,0.333,100.007,172800,0,7sO5G9EABYOXQKNPNiE9NR,Ric Flair Drip (with Metro Boomin)
1063,0.751,0.597,-6.59,0.125,0.0659,0.0,0.0881,0.159,123.997,202533,0,6o4nVtywF4F75RkOcDxrtd,With That (feat. Duke)
1064,0.752,0.488,-7.05,0.0705,0.297,9.11e-06,0.0936,0.533,136.041,201661,0,5p7ujcrUXASCNwRaWNHR1C,Without Me
1065,0.911,0.644,-3.237,0.061,0.00271,0.0,0.234,0.665,112.252,290120,1,2YaiY5Cr8IFv0X0YRZDNzV,Without Me
1066,0.434,0.944,-3.22,0.427,0.00129,3.15e-06,0.797,0.244,160.005,210000,0,3zadjYfWAkksx6Bqigiwne,WITHOUT YOU
1067,0.167,0.851,-4.039,0.0421,0.0127,0.0,0.172,0.11,175.426,291360,1,1OTvWduKQV0MQd2gnGM9He,With Me
1068,0.413,0.42,-6.444,0.0416,0.588,6.39e-05,0.11,0.185,84.126,172724,0,5Nm9ERjJZ5oyfXZTECKmRt,Stay With Me
1069,0.705,0.515,-9.343,0.0337,0.365,0.0,0.389,0.803,112.035,164107,5,2RnPATK99oGOZygnD2GTO6,With A Little Help From My Friends - Remastered 2009
1070,0.432,0.795,-7.016,0.0328,0.0115,0.947,0.0812,0.221,169.988,112949,4,5nKVY8ddr3VWhuuNn71SvN,with u
1071,0.307,0.43,-11.333,0.0629,0.288,0.000994,0.0988,0.305,145.224,312173,1,0YZ3J8xzGwLOg4yEgST1YK,With A Little Help From My Friends
1072,0.745,0.642,-6.257,0.287,0.0204,0.0,0.0658,0.226,179.974,131240,5,1lOe9qE0vR9zwWQAOk6CoO,Ransom
1073,0.415,0.533,-8.445,0.0308,0.0037,0.000732,0.176,0.126,138.929,278440,1,2cJDsHTLgDQvf5G73RCNX5,With Arms Wide Open
1074,0.527,0.415,-11.451,0.122,0.457,1.72e-05,0.117,0.515,78.169,125093,5,1k1Bqnv2R0uJXQN4u6LKYt,Ain't No Sunshine
1075,0.586,0.575,-8.404,0.0372,0.693,0.00022,0.126,0.595,111.948,228933,2,4r3v5fSWyEoZR7HQVUcYYb,Without You
1076,0.763,0.608,-8.1,0.035,0.262,2.5e-05,0.12,0.394,121.02,138013,5,4255amV4enzl28KAn16rUO,Are You With Me
1077,0.381,0.186,-15.477,0.029,0.613,2.75e-06,0.0694,0.142,65.058,201000,0,6MrILERJLA3Jcq0E9poZsp,Without You
1078,0.655,0.469,-6.257,0.0292,0.173,0.0,0.0956,0.467,92.56,161385,5,1EHUQesfVKwbthtNcpBi9g,WITHOUT YOU (with Miley Cyrus)
1079,0.575,0.45,-9.306,0.0259,0.531,6.59e-05,0.124,0.263,132.039,242485,2,5LrN7yUQAzvthd4QujgPFr,Here With Me
1080,0.607,0.417,-12.26,0.0424,0.375,0.042,0.289,0.0687,117.753,216472,2,55pgkg1qRKPA6fKyPgBm4g,With A Smile - Slowed Down
1081,0.558,0.31,-13.288,0.0787,0.25,0.000146,0.106,0.12,115.037,347402,1,11WEnIjGTpdzo0CPVqMgVJ,With It // We Did It
1082,0.926,0.517,-6.794,0.184,0.00218,0.0,0.091,0.284,132.07,197747,0,0tISnxqgVmxqhVghsTi2Rr,With Them
1083,0.488,0.94,-3.603,0.225,0.0985,0.0,0.0989,0.787,173.976,191320,0,0gNmXbG9WieRMVZSMx5Ciq,With You
1084,0.639,0.71,-3.358,0.0479,0.483,2.22e-06,0.219,0.373,136.004,248906,2,4bw3ZyWA1ui0Adu285NWDl,Without Me - ILLENIUM Remix
1085,0.692,0.651,-8.267,0.0324,0.292,0.00241,0.105,0.706,97.923,254560,2,0bRXwKfigvpKZUurwqAlEh,Lovely Day
1086,0.96,0.653,-9.293,0.233,0.00211,0.0,0.325,0.624,112.226,289541,1,3ykf55mkcUmXotYgdTUdQx,Without Me - Black Eminem Remix
1087,0.269,0.681,-5.51,0.0473,0.0336,0.0,0.0927,0.0674,85.365,263880,2,5KW4qNLjWeh7rMbxCfg89N,Without You (with HAYLA)
1088,0.695,0.876,-4.262,0.0553,0.000996,6.89e-06,0.106,0.941,89.954,279213,1,40rvBMQizxkIqnjPdEWY1v,Down with the Sickness
1089,0.949,0.661,-4.244,0.0572,0.0302,0.0,0.0454,0.76,104.504,284200,1,3yfqSUWxFvZELEM4PmlwIR,The Real Slim Shady
1090,0.495,0.938,-3.259,0.209,0.126,0.0,0.0745,0.766,173.973,191098,0,0ljNasm0NwfnrZgJGoumOC,With You
1091,0.401,0.833,-5.786,0.0749,0.000214,0.69,0.15,0.44,149.737,164800,5,2uFuJHW1ZW9b6IruX8adLc,Without Me - Hardstyle
1092,0.462,0.00158,-33.636,0.0368,0.995,0.952,0.13,0.107,59.999,176000,0,2rIv7YBfIHobP9BZ17hLWk,without you
1093,0.702,0.81,-9.467,0.0398,0.246,0.267,0.102,0.269,120.022,242500,2,6jTbKd7VnhCt5qxyWTdak7,Karibu
1094,0.557,0.533,-6.817,0.0252,0.0492,0.0,0.205,0.233,143.994,238733,2,3NLrRZoMF0Lx6zTlYqeIo4,Here Without You
1095,0.477,0.865,-4.462,0.0395,0.00877,4.52e-05,0.271,0.413,120.872,254920,2,3rBNl0wvV7hVdTTP0feVBU,With Every Heartbeat
1096,0.475,0.476,-5.954,0.0283,0.833,0.0,0.0982,0.17,147.042,174828,0,0WqHYUiGuqkC7koA2l5Ou1,without you with me
1097,0.555,0.757,-7.868,0.0601,0.103,1.16e-06,0.0631,0.582,129.607,221840,2,5dRQUolXAVX3BbCiIxmSsf,Your Love
1098,0.702,0.797,-6.635,0.0557,0.583,0.495,0.179,0.0356,122.011,208525,0,0xoYZ45fgTfyQYREZPN7Sa,You & Me - Rivo Remix
1099,0.55,0.917,-3.159,0.0638,0.00428,0.0,0.197,0.601,126.115,177827,0,6TfBA04WJ3X1d1wXhaCFVT,"You're Gonna Go Far, Kid"
1100,0.329,0.235,-7.699,0.0303,0.918,0.0,0.137,0.22,171.006,204326,0,69vToJ9BMbbLlFZo7k7A7B,You Are The Reason
1101,0.532,0.767,-5.509,0.0574,0.00287,0.000513,0.39,0.755,127.361,210173,0,2SiXAy7TuUkycRVbbWDEpo,You Shook Me All Night Long
1102,0.715,0.655,-6.425,0.137,0.0525,0.0,0.115,0.531,95.078,207333,0,5HQVUIKwCEXpe7JIHyY734,"Young, Wild & Free (feat. Bruno Mars)"
1103,0.578,0.654,-12.421,0.0562,0.121,3.62e-06,0.0673,0.621,129.513,216467,2,0WoFs3EdGOx58yX5BtXvOa,Your Love
1104,0.646,0.668,-5.203,0.0282,0.491,0.0,0.212,0.64,90.969,148318,5,5uQ7de4EWjb3rkcFxyEOpu,Belong Together
1105,0.66,0.379,-9.357,0.0543,0.798,0.0,0.0913,0.0762,124.027,170227,5,4l0RmWt52FxpVxMNni6i63,you broke me first
1106,0.474,0.365,-5.446,0.0306,0.251,2.02e-06,0.186,0.219,113.207,159547,5,6fSNK6QlZskYmKTvJnNH5P,You'll Never Walk Alone
1107,0.541,0.959,-2.947,0.0505,0.0663,2.18e-06,0.344,0.812,122.805,222707,2,0rmGAIH9LNJewFw7nKzZnc,You Give Love A Bad Name
1108,0.332,0.635,-5.653,0.0898,0.159,2.79e-06,0.0599,0.261,186.249,201493,0,6KI1ZpZWYAJLvmVhCJz65G,You Don't Own Me (feat. G-Eazy)
1109,0.551,0.881,-6.099,0.0542,0.186,0.0791,0.152,0.387,88.036,153000,5,7zwn1eykZtZ5LODrf7c0tS,You Get Me So High
1110,0.586,0.358,-9.761,0.0308,0.556,0.0,0.11,0.365,169.925,286369,1,4nHJcUtNSUVjXRnjdP29Bk,You’re Gonna Go Far
1111,0.574,0.694,-4.697,0.0327,0.00481,0.0,0.102,0.401,109.85,168667,5,244AvzGQ4Ksa5637JQu5Gy,You've Got The Love
1112,0.799,0.539,-6.351,0.0421,0.199,1.66e-05,0.165,0.394,136.948,202547,0,5Z3GHaZ6ec9bsiI5BenrbY,Young Dumb & Broke
1113,0.412,0.876,-6.008,0.472,0.102,0.0,0.297,0.706,130.21,273133,1,5Y77SQxEr1eiofPeUTPHxM,You
1114,0.62,0.936,-4.593,0.0308,0.0261,0.0,0.0679,0.763,97.527,175747,0,4YwbSZaYeYja8Umyt222Qf,You Can't Hurry Love - 2016 Remaster
1115,0.574,0.121,-14.275,0.0426,0.978,1.04e-06,0.353,0.657,115.165,82200,4,4cNpO3kF8rqcH8G3huFCJp,you are my sunshine
1116,0.673,0.95,-5.149,0.0488,0.0229,0.0823,0.398,0.563,150.019,140000,5,09CnYHiZ5jGT1wr1TXJ9Zt,Thank You (Not So Bad)
1117,0.699,0.812,-6.005,0.0377,0.0164,0.000763,0.105,0.662,138.185,276693,1,4dyx5SzxPPaD8xQIid5Wjj,Young Folks
1118,0.751,0.501,-12.151,0.0551,0.234,0.112,0.0467,0.902,167.057,190627,0,4o6BgsqLIBViaGVbx5rbRk,You Make My Dreams (Come True)
1119,0.599,0.392,-6.869,0.0257,0.378,0.000107,0.131,0.26,75.066,282813,1,3W2ZcrRsInZbjWylOi6KhZ,You & Me - Flume Remix
1120,0.721,0.723,-5.201,0.112,0.541,1.54e-06,0.675,0.528,93.976,130213,5,71zRhP7sfn3zHzYePufcsn,you & i
1121,0.632,0.773,-4.856,0.0346,0.0623,0.0,0.0885,0.474,130.033,231124,2,1qrpoAMXodY6895hGKoUpA,You Belong With Me (Taylor’s Version)
1122,0.771,0.671,-5.617,0.0553,0.00929,0.0,0.0637,0.714,85.026,171360,5,6RRNNciQGZEXnqk8SQ9yv5,You Need To Calm Down
1123,0.473,0.434,-10.02,0.0257,0.701,0.0,0.628,0.711,94.814,150000,5,7ngRS53kqxLcEt9Pythc5d,You Don't Own Me
1124,0.552,0.315,-11.028,0.0299,0.828,5.52e-06,0.101,0.324,128.187,241787,2,38zsOOcu31XbbYj9BIPUF1,Your Song
1125,0.744,0.396,-13.712,0.057,0.509,0.00319,0.121,0.18,102.969,277832,1,3CWq0pAKKTWb0K4yiglDc4,You’re Losing Me (From The Vault)
1126,0.407,0.725,-5.346,0.188,0.0141,2.46e-06,0.306,0.247,196.093,247267,2,57kR5SniQIbsbVoIjjOUDa,You Know You Like It
1127,0.696,0.39,-10.331,0.0616,0.447,1.55e-05,0.125,0.395,120.032,194207,0,4D7BCuvgdJlYvlX5WlN54t,"You're On Your Own, Kid"
1128,0.735,0.853,-5.109,0.0391,0.0258,0.000289,0.0714,0.698,128.004,185742,0,3mFxa40cBrV52tHF9xJ740,You Are In My System
1129,0.489,0.482,-9.466,0.0275,0.417,0.00227,0.235,0.33,136.803,226706,2,4S1VYqwfkLit9mKVY3MXoo,Forever Young
1130,0.713,0.452,-9.638,0.0295,0.841,0.0038,0.105,0.235,102.963,218883,2,0pdKRp2sUthTPe7RLWpPqQ,You're Somebody Else
1131,0.494,0.632,-6.89,0.0342,0.682,0.0,0.0869,0.0797,147.873,274693,1,6Up545NUflOiXo8cEraH49,You Say
1132,0.872,0.572,-7.925,0.0561,0.00302,0.112,0.0862,0.237,124.995,143375,5,77iE7LcAR6cmYOd19H0FsK,You Will See
